Source,Teff,Lum
3022099969137163904,4081.5752,0.11059
3022685626580347392,5559.3335,0.8346028
3023347090200968704,5650.0,0.57658285
3023711269067191296,5717.0,0.8383943
3024151073718646272,5227.797,0.4170781
3026564158149723904,5121.8496,0.369519
3027559353615045760,4048.14,0.09619251
3027656351155128704,6345.3335,2.0333166
3027746820345132160,4793.107,0.2873982
3028228853115437312,5734.0,0.9246066
3028229020612461824,4128.7803,0.08005188
3028470161558479232,4564.64,0.18799037
3028535926099518848,4133.14,0.0663158
3028617461760208128,6529.875,3.220403
3030029131610199424,5312.3335,0.41544247
3030303665919123328,6327.6665,3.774778
3030977013710528768,7068.3335,7.6299815
3031968944998268928,6493.0,5.559465
3032390401547521024,4223.2104,0.106620744
3032685482982244096,4099.32,0.07014644
3033005406506033664,5864.0,0.75658584
3033080654331410432,4792.4,0.17764473
3033448234816038784,5555.0,0.6972112
3034945597852766720,5160.5,0.4779837
3036342149414144384,5658.0,1.3441362
3036768068439044608,6445.0,3.6370213
3037245604373149824,5676.0,0.7288628
3037509590242988928,4671.765,0.17479053
3038989017497735936,4179.8877,0.14193565
3039102438994497152,5754.0,0.93671817
3040972841413084544,4105.0,0.12264505
3041619014954275712,4703.0,59.933983
3041746042900108416,4395.0,0.13855967
3042299715729341056,4000.7898,0.058932353
3042300093686461312,4103.3335,0.07076467
3045014547379515136,4897.0,0.2571649
3045611135517363456,5165.0,0.6040697
3045883195920819712,3979.9602,0.0817079
3046460439527157760,5118.0,0.41878903
3046660035248293632,4940.0,0.25261617
3047310946134815616,4774.65,0.25123405
3048356684771809536,5325.0,0.43418163
3048519339470667520,6128.3335,2.6489618
3050309864100076544,6093.0,1.925319
3052753116376444800,4616.3335,0.21387085
3053492881541639552,4411.0,0.092705466
3053492881541641600,6004.0,3.0217323
3053986768423468288,6327.25,3.3033938
3054448838181163520,5091.0,0.31045607
3054910392543754752,4948.3335,0.5182419
3054910392548138752,4643.06,0.13781697
3055128817403670784,5333.0,0.36116427
3056551894686671616,5898.5,1.6993771
3057712188691831936,3966.96,0.11664833
3057712223051571200,4860.34,0.30047652
3059948148669499008,4881.203,0.30592495
3060332221821297408,3955.593,0.09865459
3060787930730737920,5978.7,1.4598473
3061562747131020416,6098.0,1.5496739
3061783748969291008,4445.1997,0.19607593
3061833330071395328,5412.5,0.6855561
3063201466129222144,4998.5625,2.9844472
3064145014608187392,5442.6665,0.5143037
3064720712025661312,4127.3364,0.1320796
3064885260813278336,3910.25,0.06003347
3065129631567081088,5160.5,0.42981127
3065191272937568896,5972.25,1.9067922
3065386745489253504,4143.44,0.07337449
3065896266049916672,5977.0,1.2282684
3066710282611675776,6320.5,3.459392
3069347628753757440,5366.0,0.6816797
3069481979626615552,5655.3335,0.81386435
3070628701538299648,6250.0,0.40148926
3071631073885570944,4459.96,0.1419386
3071914374224475776,4941.9033,0.36896387
3073562610873679872,5339.0,0.50077945
3075646803883648896,5024.1,0.29261246
3076296890133768448,5992.0,2.1417468
3076496863810912640,4780.0,0.2636102
3076895157603075840,5101.63,0.3868318
3077104721942993920,5983.5,4.155598
3080914632812882304,4005.205,0.073527075
3082317193037072256,5337.25,0.30380568
3083867749248355456,4729.87,0.22276616
3084714613719967360,4087.69,0.08979125
3084813054369884800,4121.45,0.20135729
3086726513841404416,4063.97,0.11064555
3088637946087230336,4052.0,0.1250515
3089675232224086784,4916.75,0.24716058
3092230497247455616,4625.0,0.17858925
3092839523609691904,3900.155,0.101308435
3094474012068463360,5811.3335,1.1154621
3097747606079523328,4579.0,0.19557497
3097747606079523712,4302.8364,0.1676592
3097939848814692096,4725.78,0.2757561
3100364168879798400,4093.63,0.068128705
3101382419728401408,6123.0,2.2971127
3101901526654756864,3663.8425,0.0655466
3101923001490347392,4656.5176,0.22519635
3102372804823185920,6273.0,2.3346868
3102372804823186176,5832.0,0.8434133
3102942283128066816,4912.255,0.28002056
3103325050611099008,7441.0,8.957492
3105749748629384576,5614.0,0.7929078
3107000885484340224,5036.25,0.32385433
3107091187177468416,7164.1665,6.4473724
3107362624810235648,4078.125,0.07221931
3107717633932485504,5151.0,0.35867137
3110129240883452160,3999.25,0.06359499
3110366048199882240,4648.13,0.31406918
3111066471465385216,5056.2,0.51851344
3111876467936934016,5688.4,0.8899725
3111942885310862848,5938.0,1.7192129
3112891347231757312,4368.255,0.15427883
3112990891692864128,4164.393,0.079367876
3113219383954556416,6585.0,3.5681057
3113545801468812928,4520.4,0.12607665
3113909602378333056,5651.6665,0.967461
3116065985196889216,4190.433,0.14473008
3118429247999993344,4049.2666,0.111035764
3118434397663311360,6058.75,4.179964
3118688251708604928,5715.0,1.4392766
3119408431824316288,5070.6333,0.37015125
3120955444685055488,5531.5,0.7457814
3121651263745001600,3978.815,0.077524275
3121655180755113856,6248.0,6.333264
3122327940136062464,4058.7266,0.103771694
3124450070595097472,4212.34,0.111419335
3124542635730704896,4229.7134,0.15085916
3125390393556379648,4346.2227,0.15044606
3126544674606299648,5062.74,0.36234355
3128591106262731264,5213.0,0.4250397
3129419721414628352,4995.3335,0.29273647
3130091149360313984,5613.0,1.1920109
3131481481815806976,6446.45,2.7536592
3131481481815810432,7670.0,23.877338
3131495878545906688,6333.0,2.9461207
3131777319158581376,5313.2466,0.56882787
3131777319158582272,3680.005,0.04472486
3132002680386862208,5002.125,0.36183715
3132222209056397312,4334.0,0.13110304
3132297422523121408,4273.11,0.11309064
3135225421986581504,3909.5024,0.082830004
3135502979954728704,4983.8604,0.24934228
3136349019790899072,7119.9233,8.709972
3136707116983005056,5528.0,0.9929681
3137199217158012160,4832.167,0.28444684
3138785949873306368,4943.0947,0.2663416
3138804160534756096,6059.0,6.41646
3140572175233754752,4400.1777,0.15403718
3141719786195912320,4218.62,0.108025536
3141791533628643200,5629.15,0.6758058
3145477818158061056,6828.0,5.430472
3145754895088191744,5580.6665,0.7979033
3146303001634267392,5823.3335,0.9686887
3146428242880824064,4352.455,0.13585417
3147159418113524992,5730.0,0.65730774
3147366882213649664,5391.5,0.51044273
3147424915811731200,3820.0,0.0864809
3148388500315262976,4308.3164,0.16988961
3148814698509975936,6034.25,2.4210222
3149297036218599040,3951.1233,0.067942895
3151543686369910656,5455.925,0.59563875
3152338701995746176,4121.45,0.12305694
3152635737637071616,3875.38,0.10992271
3153772873178431744,5212.0,0.4276498
3154650562633274240,4581.6133,0.18009835
3155263402926871296,5181.0,0.4721936
3155423106989584896,4972.1396,0.38566676
3155516943435148032,5376.0,0.5756657
3158875534843215360,5221.45,0.3885041
3159373029497325824,4000.275,0.060638588
3161159327869593216,4036.1465,0.10981837
3161957431576109824,4290.067,0.07779016
3163201979956736000,4882.9,0.34168443
3163695832476398208,5863.735,1.3227941
3163696103058961920,5340.0664,0.39430335
3163696107354305536,6252.1,2.3030434
3164100487115775488,4999.6665,0.33964917
3165287719154543232,4574.115,0.15453991
3165304692865336832,4119.6763,0.0682813
3168265196642972288,4419.195,0.14148428
3168265196643176832,6945.0,24.664188
3168526914769752704,4764.35,0.21194886
3169256887411823872,3945.5,0.0716651
3169811556668252032,4344.84,0.10187568
3170432368420989952,4049.955,0.075484045
3171511573443110144,4133.77,0.122525804
3171831011634286592,5601.0,0.8238093
3171831015929051648,4469.0,0.124928065
3172153172837504384,3663.5,0.05171828
3172461723287966464,4625.5864,0.12554775
3172940045207078784,6188.0,1.6409383
3173006531300708352,4875.875,0.27799216
3173510176346843136,3932.867,0.070447505
3173981145278199936,4566.7466,0.17769794
3174163561127715328,4574.6665,48.19163
3175193288128400768,3822.955,0.06371897
3175952638346424832,4313.9966,0.16863455
3176470817561155200,4341.4,0.15207846
3177890355792209408,4065.0,0.079391114
3179384931394690304,5665.0,1.037596
3179824465465177984,6348.6665,3.3978772
3180473452202805632,4730.31,0.24495432
3181042415111097472,4423.9897,0.13555211
3181588219554237184,4472.56,0.16450316
3181805854137838464,5824.0,2.147141
3181961503752885248,4634.2275,0.18173896
3182146874541219328,4415.0933,0.23048165
3182634954624823168,5312.725,0.47688285
3183354619344258304,6001.65,1.2061046
3185759697950315008,3770.75,0.05201577
3187406182253440384,3980.52,0.061889235
3188395880157173120,5880.0,2.9204412
3189116193416580096,4720.9,0.19240303
3189577958236917632,3921.685,0.10426625
3190783297858653952,6053.0,2.7791312
3191244233748826496,4737.6333,0.22361794
3191904245667436288,5414.0,0.39503378
3191904249963463808,5555.1504,0.639522
3192532758297814656,4612.23,0.18124332
3195203368962357760,5557.3335,0.7111463
3195919528988725120,5196.0,0.4572952
3196195506407548800,3909.14,0.05562294
3196359642877808512,6930.0,27.155258
3196704477212036736,5453.0,0.63253933
3201187387980074752,4010.8367,0.06839119
3201236698501590272,5727.0,1.035948
3201262983701464448,5874.25,1.0254472
3203456956075394944,4806.885,0.30355027
3203761005400205824,5779.3335,0.8759523
3203807116169000448,4078.91,0.110663466
3205094369407459456,3866.51,0.12136695
3205095125321700480,7190.1,5.8245916
3205679721908034688,5952.0,1.3262569
3205907595694244480,5883.0,1.2753694
3207926092885857664,5624.775,0.71333265
3208718772048835968,4278.3926,0.11180782
3209938366665770752,3885.065,0.06304763
3209947441933983744,5293.9004,0.50394
3209949503518273024,6048.0,1.3349906
3210312170555686272,5926.3335,1.1682564
3210731015767419520,4544.243,0.2011945
3211461469444773376,4702.5,0.31250024
3212075924646082176,6410.0,4.825273
3213958769587525888,4976.0,0.20807546
3214665240169427072,6450.0,5.0244203
3214685134457907840,4862.02,8.810636
3214911358975410560,4986.4434,0.36249498
3215795435043618432,7070.75,5.6231737
3216299591188448768,4614.3477,0.13103437
3216729573251961856,4073.1367,0.09628724
3216922640621225088,3705.23,0.05621614
3218445979621236992,5817.6665,1.2137396
3218624650260845952,4172.02,0.08877649
3219132482897057152,4000.44,0.06932195
3219847066672970368,5586.0,6.9114165
3219921966605944064,3951.7168,0.06834809
3220137750059767680,6263.5,2.1227415
3220388198192519424,4069.3333,0.09432926
3220694137302266368,4735.45,0.19819805
3220926542276901888,4231.0,0.12532662
3221060446473162112,5576.0,0.65252936
3223331006703460352,5072.75,0.41194528
3225408155967879296,7189.033,5.640718
3227308623164447616,5522.0,0.77366364
3228407348810503168,5441.0,1.5021516
3229403815582711808,4081.7627,0.065264724
3231945508509506176,3986.06,0.1395431
3232406925436440832,5169.0,0.54597896
3232471418664693376,4122.6035,0.08622088
3232591299791699584,3902.2969,0.054499876
3233007361862146048,5686.6504,0.7366966
3233691292456404992,4470.425,0.12553316
3233692082730569728,4710.0947,0.23163556
3234412606443085824,4837.0,0.32595766
3234481566438473600,6124.0,1.8479904
3234542451894736896,3951.67,0.06442884
3235618049144649984,5670.0,1.0632063
3235941752239233920,4119.99,0.10970991
3236441892590973568,4265.665,0.23222114
3236763808980278144,5303.8335,0.47106972
3238810137558836352,5977.6665,1.181615
3239548631415741440,3800.0,0.07134446
3239548665775613056,6068.0,1.7008327
3240424426786618624,3835.8848,0.08512986
3241295308714904960,5818.0,2.1847818
3241699825915136768,6245.5,1.7734514
3242797516476212608,5336.25,0.6941069
3243557725687536512,5837.0,0.8789607
3244915072792668416,4217.357,0.11517827
3245123980001812864,4917.5,11.26263
3245657582441858688,5141.0,0.33775702
3246111685041481344,3882.0325,0.08748721
3247680138377334912,5047.0,5.205577
3248620152099294464,4169.08,0.07936132
3249297382542645248,4674.16,0.17596598
3249297446966443136,3924.1,0.062053315
3250072160282512256,4115.4746,0.09528637
3250458054506860544,6750.033,4.013009
3250458054506860672,4454.0,0.1797317
3250489115708824064,5912.0,1.248022
3250710976539167616,4932.6665,4.3158364
3250715958701226240,4790.585,0.21358831
3250796566647753984,4963.0,0.3277747
3252926767347751424,4142.3467,0.23016833
3254366302946985600,5811.6665,0.96427387
3255968634985106816,3857.9624,0.06289978
3256334497479041024,4640.51,0.18260694
3256426650298199424,5143.6665,0.5842032
3256786534197166208,6211.6665,2.0858264
3256919987421359616,5446.0,0.75578004
3258132920543658880,5883.0,1.088705
3259401379007760640,4974.0,0.32731113
3259758514127331328,6317.0,7.415992
3261733202649972992,6314.975,1.9965388
3261878613062758144,5715.6665,0.7675606
3263319007654791552,5456.0,0.74675035
3263936658312134272,4833.0,0.29583356
3263936692671872384,4696.75,4.499284
3263955178211141248,5401.3335,0.74648297
3264445830979263872,5050.0,0.41313267
3265335443260522112,6071.0,4.148545
3267965986174672256,3978.2024,0.082966596
3269362645115584640,5748.5,0.9027062
3269818736284105600,5141.35,0.38661695
3271622759986641920,5126.467,0.5299301
3271668905115228672,4116.5146,0.19588809
3274130814728561792,4470.57,0.14933169
3277015039888106496,5713.25,0.91665375
3277270538903180160,4124.125,0.123074725
3278753264691218176,4088.81,0.09317965
3280777976698520448,4145.8325,0.13420278
3280777980994383744,3645.0,0.049005616
3281064262038614912,4283.8896,0.14990018
3281554785959621760,4120.567,0.0924134
3281945898565701504,5212.8,0.4602262
3281945902861450624,5158.933,0.41510892
3282171749421655168,4105.0,0.118895136
3282511876472022656,5391.6665,0.48817894
3283285795218796800,4793.3496,0.26079154
3284145132275338496,6234.3335,2.189567
3284773915487855488,6898.0,5.8781543
3285218186904332288,6052.0,1.2336403
3285218255623808640,5648.0,0.72379464
3285426613077584384,6655.0,4.3516574
3288413676933442432,4162.3228,0.09593977
3288572968680438528,5172.5,0.4552156
3288572968680438912,4967.1,0.41256088
3288784006192725248,4116.1704,0.100983344
3288921720024442496,5980.0,3.1045215
3290765291786058496,5821.0,2.2639358
3290909190370391936,4057.88,0.080708325
3292227607891547264,7624.6665,13.990597
3292437236655180672,3944.5,0.07149576
3292800109852528512,6062.5,1.7597063
3293037741802934784,4070.74,0.07005448
3293060659748351104,3919.71,0.055613954
3293515101646468352,4775.69,0.1903048
3294081521934473216,7488.5674,11.532942
3294091211380706432,4494.0034,0.19339521
3295940658659159936,4821.255,0.19781452
3296520066926319104,6529.3335,4.7617607
3297007356736453376,7836.0,28.054047
3297396274614449920,5731.6665,1.3359343
3297674347977307136,6695.0,10.244229
3298631404130765568,6758.5,6.5202727
3299288705924697600,4601.3,0.23865384
3299573475139651584,3695.0,0.057897355
3300315443626615040,4481.9375,0.17573203
3300934223858467072,6292.5,2.4055016
3301771025223950336,6453.1,2.9645588
3301922551670040064,4386.7734,0.12564832
3302220278803097472,6539.425,4.0793114
3304337251002413952,4119.9634,0.13027422
3304340751399786752,5455.25,1.0440696
3304387519299731200,5664.25,2.5487146
3304412601908736512,5827.6997,1.1732279
3304700330358980608,4653.43,0.18310232
3304831550199371392,3875.44,0.059763554
3304849176745102080,3998.4275,0.08724801
3305091447260175616,5028.4004,0.36672333
3305512074880681984,5045.1636,0.40336117
3305633918809117824,4037.827,0.1060265
3305871825637254912,6404.6665,2.7280114
3305966383637466752,4049.09,0.0879411
3306007129990778368,4772.54,0.44674152
3306095468877972608,4033.52,0.06666109
3306304002426877440,4046.173,0.105206326
3306483944376792832,7941.3335,31.673082
3306830943374154240,4183.63,0.10131233
3306856541379219456,4537.797,0.29911694
3306922958753764992,6096.775,1.7272006
3307504222447587584,4182.06,0.15237126
3307528033746225664,6565.0,3.8881888
3307645131734449408,4601.0,0.19724225
3307650109600736000,7814.3335,18.74205
3307782570688378496,7410.25,12.034685
3307815006281475200,6132.6665,1.5662222
3307844864893938304,5245.665,0.53506947
3307992336891315968,4809.8467,0.22502835
3308127405023027328,3865.45,0.16886403
3308428877366857728,3543.0,0.047987826
3308896238528440448,4147.22,0.110482305
3309006602007842048,5726.0,1.0124458
3309170875916905856,5857.6665,1.1536921
3309419984020071552,7343.105,21.861492
3309493715722074880,5816.5,1.9048138
3309540170088830464,5383.82,0.9266733
3309541170817293824,3907.3333,0.0734636
3309967059774839808,6526.0,3.8790934
3309979154400870400,7614.25,27.231667
3309990523179108480,7134.373,9.219533
3310073197007270912,4202.51,0.11005597
3310201908586060544,4947.2935,0.26816788
3310500082395188224,4394.24,0.16150557
3310569798304869888,4054.91,0.07934768
3310615565476268032,6503.75,6.357113
3310634944368705664,7400.37,9.699464
3310640648085373824,3702.0,0.06700034
3310820624394671488,4225.283,0.14538385
3310903740601986432,4960.1953,0.41822818
3310919202484088832,7155.0,7.5941734
3311000119668435200,7099.0,8.595771
3311024789960504576,6695.0,4.4238496
3311148828615843328,5200.0,0.48314643
3311179340063437952,4007.2275,0.07351485
3311221224583178368,5779.3335,2.4256353
3311492803955469696,4229.0127,0.106137685
3311514210073309056,5631.125,0.8791441
3311883817778820480,7664.5,13.977994
3311914432305653504,4999.7026,0.3191109
3312025586058376704,4371.767,0.17110409
3312052249216467328,4707.25,83.79099
3312136499294830848,6711.0,5.300475
3312197934506930944,4240.395,0.15041287
3312281669189449472,5007.105,0.32303005
3312445973164237568,4055.36,0.06722791
3312520946111619072,3976.7932,0.06627807
3312536927686011520,7800.5,9.865122
3312564037520033792,4268.9,0.14072816
3312575685471393664,5852.0,1.2389151
3312613000147191808,3922.0898,0.085256115
3312628358950130176,7659.0,11.28288
3312637842237882880,6902.5,6.929854
3312644885984344704,5460.1426,0.69099885
3312652513846244096,5003.1533,0.67473125
3312709379213017728,6148.3335,2.0618024
3312744219987686144,6561.0,79.90247
3312748824191278208,4987.0,72.00048
3312751229374292864,3812.0,0.087447874
3312751882209460864,6099.0,1.6996404
3312759303911629952,7114.0,26.487976
3312837025641272320,6502.1353,4.159604
3312842042162993536,4000.0,0.080111064
3312892757136810880,6175.0,4.55581
3312899491645515776,4600.31,0.208944
3312921378798754304,4191.0,0.12480527
3312951748510907648,5164.0,0.4775469
3313259169388356608,4944.74,0.42986265
3313653894061044224,3952.1602,0.05534392
3313662896312488192,5758.4,1.3748597
3313689422030650496,5781.0,1.0468141
3313842529024545664,7401.6665,10.551549
3313845106004931200,5712.0,1.2172875
3313958046465282304,3881.04,0.052550357
3314063908819076352,4191.07,0.13918191
3314079508140198528,4773.82,0.2633864
3314109916508904064,5903.5,1.3566471
3314150048683152896,4074.6667,0.080147035
3314185129975960448,3923.0,0.08289668
3314212068010812032,6293.1,3.1335366
3314213025787054592,5342.0,0.52312833
3314440285393131008,4950.92,0.46640554
3315403904256700672,4075.0425,0.084722474
3315907411861516160,4897.8496,0.22255127
3317879695205667200,5055.3447,0.42058927
3317901165746471552,5907.0,1.6786871
3318883274444631296,5101.0,0.39398497
3319126988068404096,5830.0,0.934147
3323368281154260736,4131.282,0.07669623
3323536751251359104,3977.9402,0.06842332
3324959038261602944,5366.0,0.54753494
3326288347818354048,6106.0,1.7967781
3326573774163806336,5711.75,1.2807257
3327980255695313792,5321.5,0.64765644
3328473554161717504,5036.8867,0.34940022
3328885085048028800,3826.835,0.101804495
3329457346488528384,4378.4863,0.14027418
3329963877751553792,4429.03,0.1846224
3330062833797919744,5716.0,0.81319386
3330686669209149824,6040.0,1.4713125
3331079263579035648,5888.0,0.9567894
3331979901042416512,6506.0,3.0864158
3332237186760702336,4240.395,0.13283572
3332911492327546368,5304.0,0.7052963
3333088552356018304,4099.355,0.10506897
3333089308269177600,6090.0,1.8274684
3333667891905281792,4673.0625,0.12109812
3334901543951751808,4730.0,34.098022
3335618562971919616,4237.903,0.21316287
3336828197562012544,5092.407,0.26434147
3336919319585626368,3998.7324,0.14351965
3338997327844574464,4128.9766,0.19186328
3339921875389105152,4105.0,0.079317875
3340966243931480448,5989.8667,1.5114236
3341047161115131904,5363.6665,0.52839947
3341248779763320448,3966.4531,0.09947346
3341972675029791488,4756.98,0.27510482
3342585373587633664,4127.1475,0.14089026
3344627926892606208,4006.68,0.07694778
3345374529646941824,6352.3335,2.8770816
3345968334645285376,5306.0,0.47664717
3346170713503642112,4521.8,0.19473152
3346787986201584896,5732.0,1.4962068
3346799805954385536,5817.6997,0.7661626
3346799805954387328,4125.7197,0.08928011
3347257335931330304,4559.74,0.21234009
3347821385396298624,5718.0,1.0888686
3347826784173590656,3933.673,0.07371142
3348584309027024896,4107.34,0.19449592
3349058065397818880,6206.0,1.302176
3351446754409394816,4235.0903,0.17031385
3352152743956693376,5618.0,1.1686875
3352485999057276672,5956.5,13.81515
3352930992028060032,3913.185,0.12427059
3353254695121612032,6942.0,9.58193
3353254695123859456,5582.715,0.693601
3354683373044927744,4362.51,0.12211084
3355110120995488000,5410.0,0.6854934
3356028281925143424,5083.75,0.39150152
3356050684474286592,4607.5,0.18785767
3356926033168952576,5598.875,0.9007339
3357701803041885696,3845.0,0.055199616
3359808231100381312,6059.61,1.6024598
3359820016490648576,6043.25,1.4528633
3359849565865802112,5788.5,1.0131238
3360548511663388032,6162.5,1.5348262
3360829058929167744,4718.09,0.25801614
3361678053703522560,4331.29,0.14790945
3361984954885479552,4135.93,0.08030239
3362140260902553984,6455.467,3.020336
3362357139570884096,5214.5,0.48597443
3362649918901844608,5633.0,0.9677661
3363049071685181056,4306.0,0.12674263
3363074330391776384,4563.34,0.18606988
3363580037019496576,4771.6665,0.24741341
3365325889687901568,4916.775,0.28138718
3366718833479009408,5101.0,4.8396225
3366754464528540416,5827.0,0.9750883
3368214650329888512,5602.5,0.81969076
3368634595051958656,4396.3374,0.14148846
3369088315397965056,6019.5,1.4284607
3369402672645843200,4278.875,0.11384169
3369744964358573824,5939.5,1.6663727
3370363130410784256,4232.5947,0.12513828
3370405118012181632,5029.95,0.4608872
3371908043029299840,4329.5,0.13822559
3372159045216183552,4786.143,0.48629084
3374052988354372992,6489.0,3.0460947
3376758096197289728,4853.75,0.13130629
3378123861436589952,6113.0,2.7229915
3379989457790428416,5738.0,0.9181064
3380020312835165312,6111.6665,1.4799289
3380479015342121600,6052.0,1.4973376
3381634224106876672,5990.0,1.6201792
3381727613874753536,6060.0,1.3096696
3381891303668248576,6132.975,5.847172
3382815271394515072,4700.3496,0.21415374
3383000539103328768,6204.05,2.8472948
3385237186269238144,4138.565,0.07202442
3385944618922660736,5951.0,1.7743678
3387381405743489920,4035.1,0.0629855
3388382060107608832,4961.9136,0.32342657
3389038988242011136,4367.817,0.16626373
3389374300631883776,4517.9297,0.18387468
3389663373408271872,4177.887,0.10572369
3391728565481255040,4186.9634,0.1020871
3391729905511044864,5939.1,1.1577861
3391737292854784768,5386.0,0.41297084
3392089755051027712,5224.0,0.5570075
3392510077730740480,5755.0,2.4860592
3393284752392701312,6520.25,3.2481775
3393974524139746816,4398.9,0.16621369
3394271667157948160,5864.625,1.1609406
3394298532176344960,4628.6665,0.18695256
3395691716488622976,4562.7964,0.10741121
3395995770110735616,4349.78,0.14279974
3396620739392549504,4379.3003,0.16009983
3397376825433540608,3894.195,0.057958078
3397731898968036736,4116.73,0.07249834
3399063235753901952,6028.3335,1.2246252
3399548494041618816,5693.0,0.32664213
3399840659194478720,4093.1633,0.0801654
3400292798990117888,6171.0,1.8592839
3400695873081162496,4974.16,0.3114644
3401175844265992448,3997.4065,0.07203785
3401246178649547136,4323.24,0.16570817
3401246178651454976,5175.0,0.562358
3402798414192387328,5676.75,0.7722616
3403722072679163520,3751.4133,0.05084459
3404603361310299520,4054.16,0.070572086
3404798597640071296,4073.8726,0.07994638
3404812685132622592,5539.6665,1.6219672
3405113740864365440,6031.0,1.60853
3405297324946333440,4849.165,0.2552031
3405909374965722368,3926.4133,0.06629288
3405988677241799040,4524.3276,0.19644968
3406089252492594816,4210.21,0.14705287
3406103958460672768,5977.0,2.5778236
3406216383523959936,4825.56,0.28368756
3406380176397016576,4948.343,0.37427703
3406786445943961088,5609.0,0.8070106
3406823245223942528,5276.0,0.51871914
3406917219108423808,7717.0,18.106894
3407611182744289152,5835.0,2.510341
3407792804024921344,4702.8003,0.1425381
3408516729352167168,5406.5,0.7040598
3409003748580757760,5528.0,0.97456056
3409167094776800384,3879.0,0.05967225
3409686270421918336,4603.425,0.270099
3409686510941439104,5769.0,2.2452862
3409827042271407232,5816.2075,1.4231871
3410453484725565312,4565.955,0.16609891
3411339626673664000,4507.75,0.16303842
3411887595780736128,5190.0,0.48453942
3412605297699792512,4810.4,0.24938717
3413174741644826112,4879.533,0.24064194
3413567782690754688,4129.375,0.07823446
3413754360367271168,4654.3335,0.21906063
3416593192013810432,4245.0,0.09559984
3419558132494086784,5581.0,0.74084204
3419694849892611328,6950.9272,4.924235
3419703469890609664,5511.0,0.6771921
3419824248667573248,5667.75,0.8815552
3420437913594566528,5600.0,0.9472577
3420438360271164288,6171.8,3.2445338
3420478114488481664,4981.973,0.2946286
3421680597955802624,5746.6665,1.1587245
3422042582096699520,6333.0,2.2004914
3422047495539178496,4968.58,0.3655673
3423169272278001920,4367.8174,0.13329415
3424577231277753600,4527.15,0.14600043
3425519989480899840,4623.9497,0.13213259
3426007073132962944,4658.31,0.21714647
3427005159112726272,3827.3333,0.054164637
3427097552448456704,4594.81,0.19005321
3427479456640408448,5490.5664,0.46631774
3428357798930628096,3893.07,0.056479745
3429666527007796352,6462.0,1.2944477
3430111313820869888,4957.0,0.30681774
3430305893018254208,5912.0,1.1944431
3430974533525941632,5063.6,0.38530388
3432423999088061568,6134.5,4.214317
3432427499483568384,5047.46,0.3189487
3432475882293459840,5076.0,0.16824137
3433218838619177600,4550.0,0.15774514
3436911415279548032,4706.0,55.36519
3439667650411442048,4165.72,0.100321606
3442723120208243072,4234.2197,0.17447194
3442978378703965952,4021.3333,0.059073526
3442988897081147776,4056.72,0.08279897
3444268144500146432,5438.75,0.6823366
3445175172876310144,5027.45,0.47618145
3445176478545784064,3953.44,0.08803954
3446387075207100032,5164.0,0.68518776
3450245811263882112,4998.6665,0.34573323
3450631808564722304,6502.0,6.242132
3450877068376599680,5187.7666,0.33713898
3451266742171824640,5295.0,0.54016083
3451267120128948992,5547.0,0.6464301
3452333199728743936,5342.5,0.53733754
3452686417838855168,6267.85,3.6614435
3453257133093515648,5909.775,2.036702
3455054456649830912,4108.173,0.09123873
3456337827237371264,5253.0,0.49248078
3456734987154379008,3755.3198,0.052835673
3458326328374429184,4866.2,0.29333073
3458612025303452416,3755.2234,0.04867641
3460035313040998528,5286.0,0.4428071
3460498276156113664,4013.8726,0.11038178
3462559379421604352,4682.1,0.22319877
3462779625344946816,4177.9263,0.092673846
3466217935643483392,5907.5,4.5515823
3466217935643483520,5021.875,0.72025144
3466924200065405184,5784.6665,0.9523885
3466924200065405824,5739.0,0.82776856
3467825352923402112,4007.19,0.07728423
3468503751597611264,3697.5176,0.054636374
3469925969887912064,5119.0024,0.30847898
3471190026007380992,5299.533,0.3760527
3472485972258777088,4297.5,0.16467667
3472640938975300096,6050.5,1.9314325
3473697294771887104,4072.12,0.069168076
3474592980135417216,3942.55,0.061840232
3474689981972287232,4247.47,0.098062955
3476341688955354240,4520.6523,0.14046194
3477083206470783488,4426.267,0.18400575
3478127463341507072,5302.6665,0.36598712
3478394889482871936,4817.5,56.187035
3479307174895423232,6147.25,3.8487947
3479450798601860352,4225.597,0.12479955
3479923004486283392,5573.75,0.66648734
3480330373544320768,4130.0,0.10258831
3480332916165099904,5618.1665,0.72401774
3480395137355028480,5336.225,0.5400214
3480588449539357184,6089.25,1.4079424
3480675173518741120,5812.6333,4.2827373
3481452700037224320,4215.22,0.08703633
3481452803118201344,4029.08,0.084697776
3482326708703712640,6179.75,3.2238808
3482326708703712896,6157.0,3.5448806
3482765551281619456,4083.0825,0.08409366
3484025454168955264,4377.8,0.14408788
3485098646237003392,3777.4968,0.10045663
3485971555389836160,5725.75,0.88994676
3487062064765702272,4654.0547,0.22156055
3487784718782929920,4780.37,0.20964271
3487921092583151488,3868.5,0.07171962
3488113983859339264,4029.0,0.08548875
3488140926190177536,4114.0,0.087235376
3488911718201071616,5633.6665,0.789362
3489077813176242432,4440.76,0.16070747
3489338019474978176,6722.5,4.695584
3489635093773121024,5951.0,2.575382
3489706592092682752,5062.225,0.37509927
3492633633781166336,4792.157,0.2694877
3492834741329843072,4919.4233,0.29854405
3494677900774838144,4974.3804,0.3072146
3496266901235127808,6904.0,6.4408593
